Supplier	Total_Invoice_Amount	Total_Invoice_Count	Year	Client	Record_Count
"Archrock Partners, L.P."	8690.000000	1.000000	2015	"equinor"	1
"Archrock Partners, L.P."	1350080.060000	67.000000	2016	"equinor"	3
"Archrock Partners, L.P."	6129820.130000	288.000000	2017	"equinor"	2
"Archrock Partners, L.P."	3771391.980000	167.000000	2018	"equinor"	3
"Archrock Services LP"	302135.000000	12.000000	2016	"equinor"	4
"Archrock Services LP"	3948417.630000	194.000000	2017	"equinor"	4
"Archrock Services LP"	3761774.550000	168.000000	2018	"equinor"	7
"Argus Machine Co. Ltd."	167321.000000	2.000000	2016	"equinor"	1
"Argus Machine Co. Ltd."	211195.000000	4.000000	2017	"equinor"	2
"Argus Machine Co. Ltd."	56845.400000	2.000000	2018	"equinor"	3
"Aries Marine Corporation"	1958290.580000	6.000000	2015	"equinor"	1
"Arkadin Inc."	492.060000	9.000000	2015	"equinor"	1
"Arkadin Inc."	1107.170000	11.000000	2016	"equinor"	1
"Arkadin Inc."	643.110000	5.000000	2017	"equinor"	1
"Armstrong Sanitation Plus"	119431.360000	99.000000	2015	"equinor"	2
"Armstrong Sanitation Plus"	110224.280000	120.000000	2016	"equinor"	2
"Armstrong Sanitation Plus"	124839.620000	133.000000	2017	"equinor"	3
"Armstrong Sanitation Plus"	88388.700000	145.000000	2018	"equinor"	3
"Armstrong Transfer and Storage Co."	13105.500000	2.000000	2017	"equinor"	1
"Arthur J Gallagher Risk Mgmt"	446.000000	1.000000	2015	"equinor"	1
"Arthur J Gallagher Risk Mgmt"	382957.700000	1.000000	2016	"equinor"	1
"Arthur J Gallagher Risk Mgmt"	-320865.000000	1.000000	2017	"equinor"	1
"Arup USA Inc"	100000.000000	3.000000	2018	"equinor"	1
"As You Wish Concierge Services"	3635.010000	18.000000	2015	"equinor"	2
"Ascension Mobile LLC"	58610.150000	6.000000	2015	"equinor"	2
"Ashford TRS Lakeway LLC"	2832.450000	1.000000	2016	"equinor"	1
"Asset Guard Products Inc."	117780.000000	9.000000	2015	"equinor"	3
"Asset Guard Products Inc."	76787.810000	4.000000	2016	"equinor"	1
"Asset Guard Products Inc."	51532.750000	4.000000	2017	"equinor"	1
"Asset Guard Products Inc."	75346.930000	6.000000	2018	"equinor"	1
"Assisted Energy LLC"	42603.970000	37.000000	2015	"equinor"	1
"Assisted Energy LLC"	6007.820000	7.000000	2016	"equinor"	1
"ASSOCIATED BUILDERS SPECIALTIES, IN"	818.370000	1.000000	2015	"equinor"	1
"Assured Telematics Inc."	7024.250000	3.000000	2015	"equinor"	2
"Assured Telematics Inc."	9162.870000	9.000000	2016	"equinor"	3
"Assured Telematics Inc."	31232.790000	45.000000	2017	"equinor"	3
"Assured Telematics Inc."	45033.400000	45.000000	2018	"equinor"	4
"Astro-Chem Lab, Inc."	5522.080000	15.000000	2015	"equinor"	2
"Astro-Chem Lab, Inc."	36213.000000	15.000000	2016	"equinor"	4
"Astro-Chem Lab, Inc."	5167.000000	10.000000	2017	"equinor"	2
"Astro-Chem Lab, Inc."	11509.560000	9.000000	2018	"equinor"	3
"AT&T"	559631.870000	66.000000	2015	"equinor"	6
"AT&T"	110930.260000	37.000000	2016	"equinor"	10
"AT&T"	156071.180000	44.000000	2017	"equinor"	9
"AT&T"	113708.410000	42.000000	2018	"equinor"	6
"AT&T LONG DISTANCE"	1435.310000	8.000000	2015	"equinor"	1
"AT&T LONG DISTANCE"	1436.020000	7.000000	2016	"equinor"	2
"AT&T LONG DISTANCE"	2018.260000	9.000000	2017	"equinor"	1
"AT&T LONG DISTANCE"	1286.920000	9.000000	2018	"equinor"	1
"AT&T Mobility"	1240116.670000	38.000000	2015	"equinor"	4
"AT&T Mobility"	1167820.580000	45.000000	2016	"equinor"	5
"AT&T Mobility"	1259617.230000	66.000000	2017	"equinor"	5
"AT&T Mobility"	148812.910000	17.000000	2018	"equinor"	4
"AT&T TELECONFERENCE SERVICES"	9535.220000	12.000000	2015	"equinor"	1
"AT&T TELECONFERENCE SERVICES"	9695.700000	12.000000	2016	"equinor"	1
"AT&T TELECONFERENCE SERVICES"	9477.190000	11.000000	2017	"equinor"	2
"AT&T TELECONFERENCE SERVICES"	11548.200000	12.000000	2018	"equinor"	1
"Atchafalaya Measurement, Inc."	46005.000000	4.000000	2017	"equinor"	1
"Atchafalaya Measurement, Inc."	64892.680000	13.000000	2018	"equinor"	2
"Atea AS"	1875.000000	1.000000	2015	"equinor"	1
"Atea AS"	23490.720000	2.000000	2016	"equinor"	2
"Atea AS"	218963.090000	28.000000	2017	"equinor"	3
"Atea AS"	195206.730000	33.000000	2018	"equinor"	8
"Atea Sverige AB"	115951.260000	16.000000	2016	"equinor"	3
"Atea Sverige AB"	-7578.130000	1.000000	2017	"equinor"	2
"A-Texian Compressor, Inc."	36190.260000	9.000000	2015	"equinor"	2
"A-Texian Compressor, Inc."	2750.000000	1.000000	2016	"equinor"	1
"Athenian Consulting Group LLC"	1420753.820000	45.000000	2015	"equinor"	4
"Athenian Consulting Group LLC"	1148239.100000	56.000000	2016	"equinor"	3
"Athenian Consulting Group LLC"	1458942.900000	81.000000	2017	"equinor"	2
"Athenian Consulting Group LLC"	1274121.050000	72.000000	2018	"equinor"	2
"Atkins Energy Inc"	31950.190000	4.000000	2018	"equinor"	1
"Atlantic Nitrogen and Testing, LLC"	148681.250000	10.000000	2015	"equinor"	3
"Atlantic Nitrogen and Testing, LLC"	14500.000000	1.000000	2016	"equinor"	1
"Atlas Consulting Services, LLC"	3174066.570000	596.000000	2015	"equinor"	2
"Atlas Consulting Services, LLC"	3074421.980000	392.000000	2016	"equinor"	3
"Atlas Consulting Services, LLC"	3115700.740000	385.000000	2017	"equinor"	3
"Atlas Consulting Services, LLC"	3046319.040000	456.000000	2018	"equinor"	4
"Atlas Oil Company"	2602429.740000	24.000000	2018	"equinor"	1
"Atomic Industries, LLC"	1532300.020000	36.000000	2015	"equinor"	3
"Atomic Industries, LLC"	261857.250000	3.000000	2016	"equinor"	1
"Atria Inc."	1058.190000	2.000000	2015	"equinor"	1
"Atria Inc."	1058.180000	1.000000	2016	"equinor"	1
"Atria Inc."	2187.300000	2.000000	2018	"equinor"	1
"Audias Family Restaurant"	1944.250000	2.000000	2015	"equinor"	1
"Audit Technology Solution, LLC"	54080.000000	6.000000	2015	"equinor"	1
"Audit Technology Solution, LLC"	25200.000000	9.000000	2016	"equinor"	1
"Audit Technology Solution, LLC"	10531.000000	3.000000	2017	"equinor"	2
"Audubon Engineering Company, L.P."	1667385.640000	38.000000	2015	"equinor"	6
"Audubon Engineering Company, L.P."	122662.070000	3.000000	2016	"equinor"	1
"Audubon Engineering Company, L.P."	8551.000000	2.000000	2017	"equinor"	1
"August Mack Environmental, Inc."	6000.000000	1.000000	2018	"equinor"	1
"Aunt Di's Kountry Kitchen"	1643.780000	1.000000	2015	"equinor"	1
"Austin Generator Service"	1836.760000	4.000000	2015	"equinor"	1
"Austin Generator Service"	1577.830000	4.000000	2016	"equinor"	1
"Austin Generator Service"	1526.460000	4.000000	2017	"equinor"	1
"Austin Generator Service"	232.220000	1.000000	2018	"equinor"	1
"Austin Geotech Services Inc"	27062.500000	1.000000	2017	"equinor"	1
"Austin Master Services LLC"	17101.480000	6.000000	2016	"equinor"	1
"Austin Master Services LLC"	196028.180000	37.000000	2017	"equinor"	1
"Austin Master Services LLC"	200786.900000	51.000000	2018	"equinor"	2
"Automation And Electronics, Inc"	9640689.460000	2210.000000	2015	"equinor"	5
"Automation And Electronics, Inc"	3255282.100000	1795.000000	2016	"equinor"	4
"Automation And Electronics, Inc"	3486072.220000	1141.000000	2017	"equinor"	8
"Automation And Electronics, Inc"	556333.450000	575.000000	2018	"equinor"	5
"Automation Consulting Engineering S"	15769.660000	5.000000	2015	"equinor"	1
"Automation Consulting Engineering S"	8259.690000	7.000000	2016	"equinor"	3
"Automation Consulting Engineering S"	317116.930000	29.000000	2017	"equinor"	1
"Automation Consulting Engineering S"	64054.620000	41.000000	2018	"equinor"	1
"Automation-X Corporation"	280865.010000	86.000000	2015	"equinor"	7
"Automation-X Corporation"	306256.690000	28.000000	2016	"equinor"	2
"Automation-X Corporation"	203084.340000	49.000000	2017	"equinor"	5
"Automation-X Corporation"	290587.360000	60.000000	2018	"equinor"	12
"Automotive Rentals, Inc."	321613.850000	39.000000	2015	"equinor"	3
"Automotive Rentals, Inc."	714994.130000	77.000000	2016	"equinor"	4
"Automotive Rentals, Inc."	1646811.470000	137.000000	2017	"equinor"	5
"Automotive Rentals, Inc."	3249552.100000	159.000000	2018	"equinor"	5
"Autronica Fire and Security AS,Tron"	122719.000000	1.000000	2018	"equinor"	1
"Avalara, Inc."	2900.350000	1.000000	2015	"equinor"	1
"Avalara, Inc."	3238.740000	1.000000	2016	"equinor"	1
"Avalara, Inc."	3045.360000	1.000000	2017	"equinor"	1
"Avalara, Inc."	1590.750000	1.000000	2018	"equinor"	1
"Avenue Eats LLC"	4913.300000	11.000000	2018	"equinor"	1
"Aviation Spectrum Resources, Inc."	465.000000	1.000000	2017	"equinor"	1
"Aviation Spectrum Resources, Inc."	482.000000	2.000000	2018	"equinor"	1
"Aviem International, Inc."	22865.810000	2.000000	2015	"equinor"	1
"Aviem International, Inc."	10050.000000	1.000000	2016	"equinor"	1
"Aviem International, Inc."	118953.770000	3.000000	2017	"equinor"	1
"AWA Oilfield Services, INC"	196108.980000	4.000000	2018	"equinor"	1
"AWC, Inc."	6739.680000	1.000000	2015	"equinor"	1
"AWC, Inc."	8993.920000	3.000000	2017	"equinor"	1
"AXH Air-Coolers"	2681800.000000	40.000000	2018	"equinor"	1
"Axia Partners LP"	241567.860000	23.000000	2015	"equinor"	1
"Axia Partners LP"	179302.500000	19.000000	2016	"equinor"	1
"B & E Powder Solutions"	439968.580000	28.000000	2015	"equinor"	2
"B&G Roustabout Services LLC"	2702115.600000	1347.000000	2015	"equinor"	7
"B&G Roustabout Services LLC"	2251104.710000	1318.000000	2016	"equinor"	3
"B&G Roustabout Services LLC"	1637093.170000	2500.000000	2017	"equinor"	4
"B&G Roustabout Services LLC"	2580501.720000	2992.000000	2018	"equinor"	2
"B.C. Oilfield Services, Inc."	186344.830000	9.000000	2015	"equinor"	1
"B.C. Oilfield Services, Inc."	22483.140000	3.000000	2016	"equinor"	1
"B.C. Oilfield Services, Inc."	58992.340000	11.000000	2017	"equinor"	3
"B.C. Oilfield Services, Inc."	21150.000000	1.000000	2018	"equinor"	1
"Badger Daylighting Corp."	37677.500000	10.000000	2015	"equinor"	1
"Badger Daylighting Corp."	441100.600000	24.000000	2016	"equinor"	2
"Badger Daylighting Corp."	379418.500000	55.000000	2017	"equinor"	2
"Badger Daylighting Corp."	187751.040000	12.000000	2018	"equinor"	1
"Badger Pressure Control LLC"	119000.000000	1.000000	2015	"equinor"	1
"Badlands Oilfield Services, Inc"	9607.500000	1.000000	2018	"equinor"	1
"Badlands Power Fuels LLC"	11246096.770000	3669.000000	2015	"equinor"	7
"Badlands Power Fuels LLC"	3454234.460000	1991.000000	2016	"equinor"	8
"Badlands Power Fuels LLC"	3128509.910000	1806.000000	2017	"equinor"	11
"Badlands Power Fuels LLC"	6536235.210000	2965.000000	2018	"equinor"	11
"Badlands Services Group LLC"	85947.750000	109.000000	2015	"equinor"	1
"Badlands Services Group LLC"	5652.000000	4.000000	2016	"equinor"	1
"Badlands Steel Inc"	12135.840000	7.000000	2018	"equinor"	1
"Baha Petroleum Consulting Corporati"	1607019.950000	304.000000	2015	"equinor"	5
"Baha Petroleum Consulting Corporati"	363589.050000	214.000000	2016	"equinor"	5
"Baha Petroleum Consulting Corporati"	464847.020000	290.000000	2017	"equinor"	8
"Baha Petroleum Consulting Corporati"	704221.740000	464.000000	2018	"equinor"	8
"Bain & Company, Inc."	3535607.650000	10.000000	2015	"equinor"	2
"Baker Engineering and Risk Consulta"	9807.600000	2.000000	2016	"equinor"	1
"Baker Engineering and Risk Consulta"	9161.000000	4.000000	2017	"equinor"	2
"Baker Hughes Drilling Fluids"	0.000000	2.000000	2018	"equinor"	1
"Baker Hughes Oilfield Operations, I"	64124816.610000	1398.000000	2015	"equinor"	24
"Baker Hughes Oilfield Operations, I"	31426461.690000	824.000000	2016	"equinor"	26
"Baker Hughes Oilfield Operations, I"	27963014.700000	835.000000	2017	"equinor"	32
"Baker Hughes Oilfield Operations, I"	16819767.230000	630.000000	2018	"equinor"	27
"Baker Hughes Oilfields Operations,"	1930423.190000	30.000000	2015	"equinor"	6
"Baker Hughes Oilfields Operations,"	196111.180000	9.000000	2016	"equinor"	4
"Baker Marine Solutions, LLC"	22700.710000	6.000000	2015	"equinor"	1
"Baker Marine Solutions, LLC"	94912.820000	10.000000	2018	"equinor"	3
"Baker Oil Tools"	9352.150000	1.000000	2015	"equinor"	1
"Bakken Thread Repair, LLC"	649142.380000	39.000000	2018	"equinor"	1
"BAM Offshore wind B.V."	100000.000000	1.000000	2018	"equinor"	1
"Barclays Capital, Inc."	606288.000000	2.000000	2018	"equinor"	1
"Barree & Associates, LLC"	57156.000000	1.000000	2017	"equinor"	1
"Barree & Associates, LLC"	13964.250000	2.000000	2018	"equinor"	1
"Barry Conge Harris LLP"	994273.050000	11.000000	2016	"equinor"	1
"Base Line Data, Inc d/b/a/ BLD, Inc"	2740.000000	1.000000	2017	"equinor"	1
"Base Line Data, Inc d/b/a/ BLD, Inc"	250.000000	1.000000	2018	"equinor"	1
"Basham, Ringe y Correa, S.C."	23901.800000	2.000000	2017	"equinor"	1
"Basic Energy Services Inc"	2085143.090000	698.000000	2015	"equinor"	7
"Basic Energy Services Inc"	955587.200000	1215.000000	2016	"equinor"	5
"Basic Energy Services Inc"	225021.240000	45.000000	2017	"equinor"	4
"Basic Energy Services Inc"	12727.500000	4.000000	2018	"equinor"	2
"Basin Concrete, Inc"	1454720.720000	554.000000	2015	"equinor"	7
"Basin Concrete, Inc"	797048.230000	390.000000	2016	"equinor"	5
"Basin Concrete, Inc"	1204291.670000	721.000000	2017	"equinor"	5
"Basin Concrete, Inc"	1613504.900000	890.000000	2018	"equinor"	4
"Basin Filtration Systems"	3227.500000	1.000000	2015	"equinor"	1
"Basin Industrial Services Inc"	491920.120000	227.000000	2015	"equinor"	3
"Basin Industrial Services Inc"	58452.750000	56.000000	2016	"equinor"	2
"Basin Industrial Services Inc"	2332.800000	2.000000	2017	"equinor"	1
"Basin Power Solutions Gillette LLC"	17259.110000	4.000000	2016	"equinor"	1
"Basin Printers Inc"	2131.440000	3.000000	2015	"equinor"	2
"Basin Printers Inc"	546.480000	2.000000	2017	"equinor"	1
"Bayou Workover Services, LLC"	12074428.090000	404.000000	2015	"equinor"	1
"Bayou Workover Services, LLC"	9002925.290000	316.000000	2016	"equinor"	1
"Bayou Workover Services, LLC"	678153.110000	28.000000	2017	"equinor"	1
"BEA Logistics Services, LLC"	517422.750000	50.000000	2015	"equinor"	2
"Bearkat Oilfield Services, LLC"	16115.630000	33.000000	2016	"equinor"	1
"Bearkat Oilfield Services, LLC"	9607.570000	7.000000	2017	"equinor"	1
"Bearkat Oilfield Services, LLC"	7845.440000	14.000000	2018	"equinor"	1
"Beartooth Devco LLC"	633722.400000	23.000000	2018	"equinor"	1
"Beatty & Wozniak, P.C."	23455.800000	2.000000	2017	"equinor"	1
"Beaver Creek Archaeology Inc"	47397.450000	13.000000	2015	"equinor"	1
"Beaver Creek Archaeology Inc"	16312.810000	5.000000	2016	"equinor"	1
"Beaver Creek Archaeology Inc"	8000.000000	2.000000	2017	"equinor"	1
"Beaverun Education and Training Cen"	6050.000000	1.000000	2018	"equinor"	1
"Beck Bros., Inc."	73494.530000	15.000000	2018	"equinor"	1
"Beck Redden LLP"	788413.450000	53.000000	2015	"equinor"	5
"Beck Redden LLP"	805209.750000	49.000000	2016	"equinor"	6
"Beck Redden LLP"	866674.230000	84.000000	2017	"equinor"	6
"Beck Redden LLP"	990602.210000	81.000000	2018	"equinor"	9
"Beckman Transportation Consulting"	3024.990000	3.000000	2017	"equinor"	3
"Beckmen, Cherkassky, Dean & Associa"	5815.000000	2.000000	2015	"equinor"	1
"Bedrock Petroleum Consultants LLC"	30102.500000	2.000000	2015	"equinor"	1
"Bedrock Petroleum Consultants LLC"	231407.500000	16.000000	2016	"equinor"	2
"Bedrock Petroleum Consultants LLC"	1088649.880000	105.000000	2017	"equinor"	2
"Bedrock Petroleum Consultants LLC"	2456919.520000	182.000000	2018	"equinor"	2
"Beijer Electronics"	1893.270000	1.000000	2017	"equinor"	1
"Beijer Electronics"	11505.970000	3.000000	2018	"equinor"	2
"BEJ Resources"	1818.530000	1.000000	2017	"equinor"	1
"BEJ Resources"	5172.030000	3.000000	2018	"equinor"	1
"BEKK's Hot Oil Service Inc."	91528.500000	179.000000	2018	"equinor"	1
"Bell Supply Company"	1053115.460000	322.000000	2015	"equinor"	12
"Bell Supply Company"	437669.490000	164.000000	2016	"equinor"	5
"Bell Supply Company"	99310.030000	144.000000	2017	"equinor"	3
"Bell Supply Company"	628513.750000	723.000000	2018	"equinor"	3
"Benevity, Inc."	8544.000000	1.000000	2015	"equinor"	1
"Benevity, Inc."	42644.630000	7.000000	2016	"equinor"	1
"Benevity, Inc."	8032.250000	2.000000	2017	"equinor"	1
"Benevity, Inc."	6952.010000	1.000000	2018	"equinor"	1
"Bennett Jones LLP"	11728.720000	2.000000	2015	"equinor"	1
"Bennett Jones LLP"	3817.170000	3.000000	2016	"equinor"	1
"Bennett Jones LLP"	9027.730000	9.000000	2017	"equinor"	2
"Bennett Jones LLP"	14268.740000	3.000000	2018	"equinor"	2
"Bentech, Inc"	1340634.880000	227.000000	2015	"equinor"	1
"Bentech, Inc"	290352.830000	70.000000	2016	"equinor"	2
"Berkeley Research Group, LLC"	31986.140000	4.000000	2015	"equinor"	1
"Berkeley Research Group, LLC"	48329.950000	9.000000	2016	"equinor"	1
"Berkeley Research Group, LLC"	2987.500000	4.000000	2017	"equinor"	1
"Berkeley Research Group, LLC"	2286.500000	2.000000	2018	"equinor"	1
"Berkley Oil & Gas"	1293600.000000	1.000000	2017	"equinor"	1
"Berkshire Food Dist Inc"	336.060000	4.000000	2018	"equinor"	1
"Best Practice Institute, Inc."	34000.000000	1.000000	2018	"equinor"	1
"Best Western Plus Goliad Inn & Suit"	6946.710000	14.000000	2015	"equinor"	1
"Best Western Plus Goliad Inn & Suit"	2057.570000	6.000000	2016	"equinor"	1
"Best Western Plus Goliad Inn & Suit"	1834.980000	8.000000	2017	"equinor"	1
"BesteBit LLC"	22599.000000	8.000000	2016	"equinor"	2
"BesteBit LLC"	18157.150000	8.000000	2017	"equinor"	2
"Beta Land Services, LLC"	602963.500000	22.000000	2015	"equinor"	2
"Beta Land Services, LLC"	407920.530000	20.000000	2016	"equinor"	3
"Beta Land Services, LLC"	255615.910000	29.000000	2017	"equinor"	2
"Beveridge & Diamond, P.C."	18939.790000	13.000000	2015	"equinor"	2
"Beveridge & Diamond, P.C."	6843.560000	4.000000	2016	"equinor"	1
"Beveridge & Diamond, P.C."	175815.550000	19.000000	2017	"equinor"	4
"Beveridge & Diamond, P.C."	96867.620000	22.000000	2018	"equinor"	5
"BFI Waste Services of Texas"	21748.060000	9.000000	2015	"equinor"	1
"BFI Waste Services of Texas"	31055.910000	15.000000	2016	"equinor"	2
"BFI Waste Services of Texas"	24160.550000	27.000000	2017	"equinor"	2
"BFI Waste Services of Texas"	21428.160000	22.000000	2018	"equinor"	1
"BFI Waste Systems of NA, LLC dba Te"	5921.500000	2.000000	2015	"equinor"	1
"BFI Waste Systems of NA, LLC dba Te"	11350.750000	4.000000	2016	"equinor"	1
"BFI Waste Systems of NA, LLC dba Te"	3415.000000	1.000000	2017	"equinor"	1
"BFMyL SRL"	36538.980000	2.000000	2018	"equinor"	1
"BFS Petroleum Products, Inc."	5760.750000	6.000000	2016	"equinor"	1
"BH Inc"	138812.200000	2.000000	2016	"equinor"	1
"BH Inc"	77688.000000	1.000000	2017	"equinor"	1
"BHL Boresight, Inc"	110577.380000	12.000000	2015	"equinor"	1
"BHL Boresight, Inc"	105219.000000	12.000000	2016	"equinor"	1
"BHP Billiton Petroleum, Inc."	343996.170000	13.000000	2015	"equinor"	2
"BHP Billiton Petroleum, Inc."	40931.720000	1.000000	2016	"equinor"	1
"BICO Drilling Tools, Inc."	184568.270000	9.000000	2015	"equinor"	3
"BICO Drilling Tools, Inc."	36911.000000	2.000000	2016	"equinor"	2
"Big Disposal Irgens LLC"	112553.850000	17.000000	2016	"equinor"	2
"Big Disposal Irgens LLC"	929455.800000	11.000000	2017	"equinor"	2
"Big Disposal Irgens LLC"	1391869.800000	11.000000	2018	"equinor"	1
"Big West Oilfield Services"	37100.000000	10.000000	2015	"equinor"	1
"Big West Oilfield Services"	8400.000000	1.000000	2016	"equinor"	1
"BigRentz Inc."	28400.000000	1.000000	2015	"equinor"	1
"Biomarker Technologies, Inc."	49600.000000	2.000000	2015	"equinor"	1
"Biomarker Technologies, Inc."	24800.000000	1.000000	2016	"equinor"	1
"Biomarker Technologies, Inc."	15000.000000	1.000000	2017	"equinor"	1
"Biomarker Technologies, Inc."	228184.500000	4.000000	2018	"equinor"	1
"Biota Technology"	241767.360000	4.000000	2018	"equinor"	2
"Bishop Lifting Products, Inc."	27963.690000	3.000000	2018	"equinor"	1
"Bison Engineering Inc"	38258.650000	6.000000	2016	"equinor"	1
"Bison Engineering Inc"	93038.030000	23.000000	2017	"equinor"	2
"Bison Engineering Inc"	47158.750000	17.000000	2018	"equinor"	2
"BL Companies, Inc."	98171.000000	14.000000	2015	"equinor"	1
"BL Companies, Inc."	128279.650000	11.000000	2016	"equinor"	1
"Blac-Frac Tanks Inc"	129212.500000	40.000000	2016	"equinor"	1
"Blac-Frac Tanks Inc"	107589.740000	45.000000	2017	"equinor"	1
"Blac-Frac Tanks Inc"	26856.590000	9.000000	2018	"equinor"	1
